IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP76;IP_PROP71;IP_PROP75;IP_PROP72;IP_PROP74;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP51;IP_PROP53;IP_PROP59;IP_PROP50;IP_PROP52;IP_PROP57;IP_PROP61;IP_PROP54;IP_PROP56;IP_PROP49;IP_PROP55;IP_PROP58;IP_PROP60;IP_PROP63;IP_PROP62;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2
412;Minic-0021;412;Y;;;;;text;/upload/iblock/3c6/3c6cde8ad5dea14e030f57e2904b5b74.png;Colorful water decal on transparent film. Use only on white background.;text;0021_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0021;;;;;;;;;;;;;;;;;;;Minic series;;
413;Minic-0022;413;Y;;;;;text;/upload/iblock/d37/d37cea6776dd74a4bfca28f1c59d1661.png;Colorful water decal on transparent film. Use only on white background.;text;0022_minic;500;;;;Colorful;Abstraction;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Abstraction;;;;WD-TF-M-0022;;;;;;;;;;;;;;;;;;;Minic series;;
414;Minic-0023;414;Y;;;;;text;/upload/iblock/c35/c35133ad22335018a282270a31a42679.png;Colorful water decal on transparent film. Use only on white background.;text;0023_minic;500;;;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Others;;;;WD-TF-M-0023;;;;;;;;;;;;;;;;;;;Minic series;;
415;Minic-0024;415;Y;;;;;text;/upload/iblock/214/214187cf671b389851d8629d5b609b2b.png;Colorful water decal on transparent film. Use only on white background.;text;0024_minic;500;;;;Colorful;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Pattern;;;;WD-TF-M-0024;;;;;;;;;;;;;;;;;;;Minic series;;
416;Minic-0025;416;Y;;;;;text;/upload/iblock/375/375835514dea80e0bda24aa314635ee2.png;Colorful water decal on transparent film. Use only on white background.;text;0025_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0025;;;;;;;;;;;;;;;;;;;Minic series;;
417;Minic-0026;417;Y;;;;;text;/upload/iblock/143/143809552dcb51211ccf2a95c6b8f85d.png;Colorful water decal on transparent film. Use only on white background.;text;0026_minic;500;;;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Others;;;;WD-TF-M-0026;;;;;;;;;;;;;;;;;;;Minic series;;
418;Minic-0027;418;Y;;;;;text;/upload/iblock/3c6/3c65a281b1918f4da3200302b96ed542.png;Colorful water decal on transparent film. Use only on white background.;text;0027_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0027;;;;;;;;;;;;;;;;;;;Minic series;;
419;Minic-0028;419;Y;;;;;text;/upload/iblock/3b8/3b81636d89224438f99aea2d7c109041.png;Colorful water decal on transparent film. Use only on white background.;text;0028_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0028;;;;;;;;;;;;;;;;;;;Minic series;;
420;Minic-0029;420;Y;;;;;text;/upload/iblock/1fb/1fb41c4a14b6c691bd7cadf0a07f8530.png;Colorful water decal on transparent film. Use only on white background.;text;0029_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0029;;;;;;;;;;;;;;;;;;;Minic series;;
421;Minic-0030;421;Y;;;;;text;/upload/iblock/c6e/c6e43a28f7bfc556e46d8e2f49a7eed6.png;Colorful water decal on transparent film. Use only on white background.;text;0030_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0030;;;;;;;;;;;;;;;;;;;Minic series;;
422;Minic-0031;422;Y;;;;;text;/upload/iblock/a28/a2815a840f71f24d2d5e3b5f6d76ef60.png;Colorful water decal on transparent film. Use only on white background.;text;0031_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0031;;;;;;;;;;;;;;;;;;;Minic series;;
423;Minic-0032;423;Y;;;;;text;/upload/iblock/6bb/6bb24c521b684b04238ace1f1fffdf70.png;Colorful water decal on transparent film. Use only on white background.;text;0032_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0032;;;;;;;;;;;;;;;;;;;Minic series;;
424;Minic-0033;424;Y;;;;;text;/upload/iblock/c2d/c2d6d7fcea5c501b59c38d01a3bbae33.png;Colorful water decal on transparent film. Use only on white background.;text;0033_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0033;;;;;;;;;;;;;;;;;;;Minic series;;
425;Minic-0034;425;Y;;;;;text;/upload/iblock/64d/64d8c9fbd5a73496014832493cc160e6.png;Colorful water decal on transparent film. Use only on white background.;text;0034_minic;500;;;;Colorful;Thematic;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Thematic;;;;WD-TF-M-0034;;;;;;;;;;;;;;;;;;;Minic series;;
426;Minic-0035;426;Y;;;;;text;/upload/iblock/e85/e853e9dc3c7b733bc4d5ece2aafc31cb.png;Colorful water decal on transparent film. Use only on white background.;text;0035_minic;500;;;;Colorful;Butterfly;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Butterfly;;;;WD-TF-M-0035;;;;;;;;;;;;;;;;;;;Minic series;;
427;Minic-0036;427;Y;;;;;text;/upload/iblock/886/88682b34c87d7bf2117afea508bbc289.png;"Colorful water decal on transparent film. Use only on white background.
";text;0036_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0036;;;;;;;;;;;;;;;;;;;Minic series;;
428;Minic-0037;428;Y;;;;;text;/upload/iblock/5cc/5ccab548e5296b27dd23b551e84aedec.png;"Colorful water decal on transparent film. Use only on white background.
";text;0037_minic;500;;;;Colorful;Thematic;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Thematic;;;;WD-TF-M-0037;;;;;;;;;;;;;;;;;;;Minic series;;
429;Minic-0038;429;Y;;;;;text;/upload/iblock/709/709e8cf88379f91a14ca3f9a48140358.png;"Colorful water decal on transparent film. Use only on white background.
";text;0038_minic;500;;;;Colorful;Fruits;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Fruits;;;;WD-TF-M-0038;;;;;;;;;;;;;;;;;;;Minic series;;
430;Minic-0039;430;Y;;;;;text;/upload/iblock/d61/d6171035ba9d843d846cbb5defee48d3.png;"Colorful water decal on transparent film. Use only on white background.
";text;0039_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0039;;;;;;;;;;;;;;;;;;;Minic series;;
431;Minic-0040;431;Y;;;;;text;/upload/iblock/83d/83de532c8a1ccdc175abfbf07f3ef790.png;"Colorful water decal on transparent film. Use only on white background.
";text;0040_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0040;;;;;;;;;;;;;;;;;;;Minic series;;
432;Minic-0041;432;Y;;;;;text;/upload/iblock/24d/24d8ca5162b2f08c3b3ba0886f2231c7.png;"Colorful water decal on transparent film. Use only on white background.
";text;0041_minic;500;;Recommend;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0041;;;;;;;;;;;;;;;;;;;Minic series;;
433;Minic-0042;433;Y;;;;;text;/upload/iblock/519/519a3d32eb53e45a45a44ab11c6e3ea0.png;"Colorful water decal on transparent film. Use only on white background.
";text;0042_minic;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0042;;;;;;;;;;;;;;;;;;;Minic series;;
434;Coloring-0008;434;Y;;;;;text;/upload/iblock/730/7300b38c9bfc3280cd599b10eb567ee6.png;"Black water decal on transparent film. 
Can be used on any background.";text;0008_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0008;;;;;;;;;;;;;;;;;;;Stencils;;
435;Coloring-0009;435;Y;;;;;text;/upload/iblock/b36/b365fd338690e5ae0fd53f60e3b6dc86.png;"Black water decal on transparent film. 
Can be used on any background.";text;0009_coloring;500;;;;Black;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Pattern;;;;WD-TF-C-0009;;;;;;;;;;;;;;;;;;;Stencils;;
436;Coloring-0010;436;Y;;;;;text;/upload/iblock/8ea/8eae2f4b57a33f968662f4afba7c972a.png;"Black water decal on transparent film. 
Can be used on any background.";text;0010_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0010;;;;;;;;;;;;;;;;;;;Stencils;;
437;Coloring-0011;437;Y;;;;;text;/upload/iblock/101/101c7fa67d1f48129361bf75de8d165a.png;"Black water decal on transparent film. 
Can be used on any background.";text;0011_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0011;;;;;;;;;;;;;;;;;;;Stencils;;
438;Coloring-0012;438;Y;;;;;text;/upload/iblock/aa4/aa496bfb75f3d55611a09c5a2d2ee520.png;"Black water decal on transparent film. 
Can be used on any background.";text;0012_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0012;;;;;;;;;;;;;;;;;;;Stencils;;
439;Coloring-0013;439;Y;;;;;text;/upload/iblock/02b/02b25d9ddcdbe06efc37822253fda892.png;"Black water decal on transparent film. 
Can be used on any background.";text;0013_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0013;;;;;;;;;;;;;;;;;;;Stencils;;
440;Coloring-0014;440;Y;;;;;text;/upload/iblock/693/6933ab8abfb1a8ab5490bbfc846341fe.png;"Black water decal on transparent film. 
Can be used on any background.";text;0014_coloring;500;;;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Others;;;;WD-TF-C-0014;;;;;;;;;;;;;;;;;;;Stencils;;
441;Coloring-0015;441;Y;;;;;text;/upload/iblock/fc8/fc82d1af84e10c1e4944a5fe206898ad.png;"Black water decal on transparent film. 
Can be used on any background.";text;0015_coloring;500;;;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Others;;;;WD-TF-C-0015;;;;;;;;;;;;;;;;;;;Stencils;;
442;Coloring-0016;442;Y;;;;;text;/upload/iblock/09b/09b7c659f4b50f0716e142d1b9560609.png;"Black water decal on transparent film. 
Can be used on any background.";text;0016_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0016;;;;;;;;;;;;;;;;;;;Stencils;;
443;Coloring-0017;443;Y;;;;;text;/upload/iblock/a09/a099bcf065be8feee6795484ab530735.png;"Black water decal on transparent film. 
Can be used on any background.";text;0017_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0017;;;;;;;;;;;;;;;;;;;Stencils;;
444;Coloring-0018;444;Y;;;;;text;/upload/iblock/269/269626a5de18aead87e62bc2f452689d.png;"Black water decal on transparent film. 
Can be used on any background.";text;0018_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0018;;;;;;;;;;;;;;;;;;;Stencils;;
445;Coloring-0019;445;Y;;;;;text;/upload/iblock/3b0/3b0d48a0a12fe9edc6826ef6dab231a5.png;"Black water decal on transparent film. 
Can be used on any background.";text;0019_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0019;;;;;;;;;;;;;;;;;;;Stencils;;
446;Coloring-0020;446;Y;;;;;text;/upload/iblock/529/5293d926f8bba57367854049367ec0c4.png;"Black water decal on transparent film. 
Can be used on any background.";text;0020_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0020;;;;;;;;;;;;;;;;;;;Stencils;;
447;Coloring-0021;447;Y;;;;;text;/upload/iblock/df6/df6842629adfdf6b0aa3651f9fe5bc98.png;"Black water decal on transparent film. 
Can be used on any background.";text;0021_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0021;;;;;;;;;;;;;;;;;;;Stencils;;
448;Coloring-0022;448;Y;;;;;text;/upload/iblock/ee7/ee75f74a9e1fa13f3dfd348ffd6b71af.png;"Black water decal on transparent film. 
Can be used on any background.";text;0022_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0022;;;;;;;;;;;;;;;;;;;Stencils;;
449;Coloring-0023;449;Y;;;;;text;/upload/iblock/760/760f31be4030037d2efdf7e8a63c8259.png;"Black water decal on transparent film. 
Can be used on any background.";text;0023_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0023;;;;;;;;;;;;;;;;;;;Stencils;;
450;Coloring-0024;450;Y;;;;;text;/upload/iblock/fe7/fe7be2a7c845ccc4926a7b33f7e574df.png;"Black water decal on transparent film. 
Can be used on any background.";text;0024_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0024;;;;;;;;;;;;;;;;;;;Stencils;;
451;Coloring-0025;451;Y;;;;;text;/upload/iblock/732/732617c46eb22ccecc595dbe6dcd9e6a.png;"Black water decal on transparent film. 
Can be used on any background.";text;0025_coloring;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;14;Coloring;Heroes;;;;WD-TF-C-0025;;;;;;;;;;;;;;;;;;;Stencils;;
452;F-0187;452;Y;;;;;text;/upload/iblock/f9e/f9e7e7e6ebd9107f9f50d1db20ca0330.png;Colorful water decal on transparent film. Use only on white background.;text;0187_f;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;14;F;Mixed;;;;WD-TF-F-0187;;;;;;;;;;;;;;;;;;;F series;;
453;F-0188;453;Y;;;;;text;/upload/iblock/988/988061be8242a81bb2f79ed1c24137d4.png;Colorful water decal on transparent film. Use only on white background.;text;0188_f;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;21;F;Flowers;;;;WD-TF-F-0188;;;;;;;;;;;;;;;;;;;F series;;
454;F-0189;454;Y;;;;;text;/upload/iblock/a5d/a5d6c7cb6854c74228f72977ee625101.png;Colorful water decal on transparent film. Use only on white background.;text;0189_f;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;14;F;Mixed;;;;WD-TF-F-0189;;;;;;;;;;;;;;;;;;;F series;;
455;F-0190;455;Y;;;;;text;/upload/iblock/d78/d78425c47d2c74c1ac9378e34dc6f96a.png;Colorful water decal on transparent film. Use only on white background.;text;0190_f;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;F;Mixed;;;;WD-TF-F-0190;;;;;;;;;;;;;;;;;;;F series;;
456;F-0191;456;Y;;;;;text;/upload/iblock/0f0/0f06d0d2d0a9231c97ee27f60257f379.png;Colorful water decal on transparent film. Use only on white background.;text;0191_f;500;;;;Colorful;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;14;F;Pattern;;;;WD-TF-F-0191;;;;;;;;;;;;;;;;;;;F series;;
457;White-0008;457;Y;;;;;text;/upload/iblock/112/11226e51862dadc271352924451396f7.png;White water decal on transparent film. Can be used on any background.;text;0008_white;500;;Popular;;White;Lace;Lucky Rose;A thin transparent film of 8-10 microns.;14;White;Laca;;;;WD-TF-W-0008;;;;;;;;;;;;;;;;;;;White series;;
458;White-0009;458;Y;;;;;text;/upload/iblock/ca0/ca0c68fe96a881f28c2d969578d2b810.png;White water decal on transparent film. Can be used on any background.;text;0009_white;500;;;;White;Thematic;Lucky Rose;A thin transparent film of 8-10 microns.;30;White;Thematic;;;;WD-TF-W-0009;;;;;;;;;;;;;;;;;;;White series;;
459;Black-0036;459;Y;;;;;text;/upload/iblock/4ed/4edc5f546677657d1f70bd738a9c1094.png;Black water decal on transparent film. Can be used on any background.;text;0036_black;500;;;;Black;Thematic;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Thematic;;;;WD-TF-B-0036;;;;;;;;;;;;;;;;;;;Black series;;
460;Black-0037;460;Y;;;;;text;/upload/iblock/394/394fabab2640f520ad32ccd0261dc698.png;Black water decal on transparent film. Can be used on any background.;text;0037_black;500;;Popular;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0037;;;;;;;;;;;;;;;;;;;Black series;;
460;Black-0037;460;Y;;;;;text;/upload/iblock/394/394fabab2640f520ad32ccd0261dc698.png;Black water decal on transparent film. Can be used on any background.;text;0037_black;500;;Recommend;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0037;;;;;;;;;;;;;;;;;;;Black series;;
461;Black-0038;461;Y;;;;;text;/upload/iblock/0e9/0e9d115d239f45d06e25bcfcda75d83c.png;Black water decal on transparent film. Can be used on any background.;text;0038_black;500;;Recommend;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Mixed;;;;WD-TF-B-0038;;;;;;;;;;;;;;;;;;;Black series;;
462;Black-0039;462;Y;;;;;text;/upload/iblock/971/971bdd2a36ab5be0fb731655eab8cd6f.png;Black water decal on transparent film. Can be used on any background.;text;0039_black;500;;Popular;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0039;;;;;;;;;;;;;;;;;;;Black series;;
462;Black-0039;462;Y;;;;;text;/upload/iblock/971/971bdd2a36ab5be0fb731655eab8cd6f.png;Black water decal on transparent film. Can be used on any background.;text;0039_black;500;;Recommend;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0039;;;;;;;;;;;;;;;;;;;Black series;;
463;Black-0040;463;Y;;;;;text;/upload/iblock/308/3084b8a21b8b8d3f3c9b8bb6a1c8781d.png;Black water decal on transparent film. Can be used on any background.;text;0040_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Floral;;;;WD-TF-B-0040;;;;;;;;;;;;;;;;;;;Black series;;
463;Black-0040;463;Y;;;;;text;/upload/iblock/308/3084b8a21b8b8d3f3c9b8bb6a1c8781d.png;Black water decal on transparent film. Can be used on any background.;text;0040_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Floral;;;;WD-TF-B-0040;;;;;;;;;;;;;;;;;;;Black series;;
464;True Colour-0001;464;Y;;;;;text;/upload/iblock/a45/a4512936ab12a95e375de3542b0143c3.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;true_colour_0001;500;;Popular;;Black-White;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Floral;;;;WD-TF-TC-0001;;;;;;;;;;;;;;;;;;;True Colour series;;
465;True Colour-0002;465;Y;;;;;text;/upload/iblock/5a7/5a718e85359329ab597b9d9fafe700b7.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0002_true_colour;500;;;;Colorful;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Geometry;;;;WD-TF-TC-0002;;;;;;;;;;;;;;;;;;;True Colour series;;
466;True Colour-0003;466;Y;;;;;text;/upload/iblock/751/75138d63606dd10ff8b13ddeac7ba9a9.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0003_true_colour;500;;;;Colorful;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Geometry;;;;WD-TF-TC-0003;;;;;;;;;;;;;;;;;;;True Colour series;;
467;True Colour-0004;467;Y;;;;;text;/upload/iblock/f29/f297bc3074bca768d99849c07d30dafe.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0004_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Mixed;;;;WD-TF-TC-0004;;;;;;;;;;;;;;;;;;;True Colour series;;
468;True Colour-0005;468;Y;;;;;text;/upload/iblock/897/897c725699e14e56166444b79cf68be6.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0005_true_colour;500;;Popular;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Inscriptions;;;;WD-TF-TC-0005;;;;;;;;;;;;;;;;;;;True Colour series;;
468;True Colour-0005;468;Y;;;;;text;/upload/iblock/897/897c725699e14e56166444b79cf68be6.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0005_true_colour;500;;Recommend;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Inscriptions;;;;WD-TF-TC-0005;;;;;;;;;;;;;;;;;;;True Colour series;;
469;True Colour-0006;469;Y;;;;;text;/upload/iblock/075/075b2368fe55e4d796205c95907a7477.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0006_true_colour;500;;Popular;;Colorful;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Floral;;;;WD-TF-TC-0006;;;;;;;;;;;;;;;;;;;True Colour series;;
470;True Colour-0007;470;Y;;;;;text;/upload/iblock/cf6/cf676033ba6c0c73ee6307e44b328d8c.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0007_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Mixed;;;;WD-TF-TC-0007;;;;;;;;;;;;;;;;;;;True Colour series;;
471;True Colour-0008;471;Y;;;;;text;/upload/iblock/438/4386a0133b3b5d2568b8189f799b95dc.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0008_true_colour;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Mixed;;;;WD-TF-TC-0008;;;;;;;;;;;;;;;;;;;True Colour series;;
472;True Colour-0009;472;Y;;;;;text;/upload/iblock/802/8024b92aaeaeb6ff4c4a358328ee4646.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0009_true_colour;500;;;;Colorful;Nature;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Nature;;;;WD-TF-TC-0009;;;;;;;;;;;;;;;;;;;True Colour series;;
473;True Colour-0010;473;Y;;;;;text;/upload/iblock/8cc/8cc8115f0e57643784ab56c476f1a716.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0010_true_colour;500;;;;Colorful;Nature;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Nature;;;;WD-TF-TC-0010;;;;;;;;;;;;;;;;;;;True Colour series;;
474;True Colour-0011;474;Y;;;;;text;/upload/iblock/198/1988ad2eabae2d9ae56166714307cd21.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0011_true_colour;500;;Popular;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Inscriptions;;;;WD-TF-TC-0001;;;;;;;;;;;;;;;;;;;True Colour series;;
475;True Colour-0012;475;Y;;;;;text;/upload/iblock/8a1/8a19dda06f0debde02a0b2714151afd1.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0012_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Mixed;;;;WD-TF-TC-0012;;;;;;;;;;;;;;;;;;;True Colour series;;
476;True Colour-0013;476;Y;;;;;text;/upload/iblock/77d/77dd9758ea507dd2f184806c4c459a30.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0013_true_colour;500;;;;Black-White;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Seosons;;;;WD-TF-TC-0013;;;;;;;;;;;;;;;;;;;True Colour series;;
477;True Colour-0014;477;Y;;;;;text;/upload/iblock/8fb/8fb37023c6fa27d84e8087e026094a02.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0014_true_colour;500;;Recommend;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Mixed;;;;WD-TF-TC-0014;;;;;;;;;;;;;;;;;;;True Colour series;;
478;True Colour-0015;478;Y;;;;;text;/upload/iblock/5f5/5f5a7f22641e0097a1b97b2e0487cbdc.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0015_true_colour;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Animals;;;;WD-TF-TC-0015;;;;;;;;;;;;;;;;;;;True Colour series;;
479;True Colour-0016;479;Y;;;;;text;/upload/iblock/167/167febfcf6b753c93c6c0605b94cfaab.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0016_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Mixed;;;;WD-TF-TC-0016;;;;;;;;;;;;;;;;;;;True Colour series;;
480;True Colour-0017;480;Y;;;;;text;/upload/iblock/b92/b92f9b89cf92e58456ba77532bc07e52.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0017_true_colour;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Mixed;;;;WD-TF-TC-0017;;;;;;;;;;;;;;;;;;;True Colour series;;
481;True Colour-0018;481;Y;;;;;text;/upload/iblock/242/242e50bbe2aa3d074f7f7679477857b8.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0018_true_colour;500;;;;Colorful;Nature;Lucky Rose;A thin transparent film of 8-10 microns.;21;True Colour;Nature;;;;WD-TF-TC-0018;;;;;;;;;;;;;;;;;;;True Colour series;;
482;True Colour-0019;482;Y;;;;;text;/upload/iblock/b26/b262f5415d392539d254a55682ca1660.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0019_true_colour;500;;;;Colorful;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Floral;;;;WD-TF-TC-0019;;;;;;;;;;;;;;;;;;;True Colour series;;
483;True Colour-0020;483;Y;;;;;text;/upload/iblock/43e/43e7019c2fa7e5c1ce520bd5ffd4df33.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0020_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Mixed;;;;WD-TF-TC-0020;;;;;;;;;;;;;;;;;;;True Colour series;;
