IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
486;True Colour-0023;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;;;;WD-TF-TC-0023;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
486;True Colour-0023;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Recommend;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;;;;WD-TF-TC-0023;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
487;Minic-0043;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;;;;WD-TF-M-0043;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
488;Minic-0044;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0044;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
489;Minic-0045;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0045;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
490;Minic-0046;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;Minic;Seosons;8;Lucky Rose;;;;WD-TF-M-0046;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
491;Minic-0047;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;;;;WD-TF-M-0047;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
492;Minic-0048;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;Minic;Animals;8;Lucky Rose;;;;WD-TF-M-0048;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
493;Minic-0049;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;Minic;Animals;8;Lucky Rose;;;;WD-TF-M-0049;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
494;Minic-0050;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;Minic;Seosons;8;Lucky Rose;;;;WD-TF-M-0050;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
495;Minic-0051;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0051;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
496;Minic-0052;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0052;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
497;Minic-0053;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0053;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
498;Minic-0054;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0054;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
499;Minic-0055;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0055;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
499;Minic-0055;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0055;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
500;Minic-0056;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0056;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
501;Minic-0057;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;;;;WD-TF-M-0057;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
502;Minic-0058;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0058;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
503;Minic-0059;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0059;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
504;Minic-0060;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0060;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
505;Minic-0061;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0061;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
506;Minic-0062;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0062;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
507;Minic-0063;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0063;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
508;Minic-0064;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0064;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
509;Minic-0065;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0065;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
510;Aero White-0001;500;;White water decal on transparent film. Can be used on any background.;;;White;Geometry;A thin transparent film of 8-10 microns.;Aero White;Geometry;14;Lucky Rose;;;;WD-TF-A-W-0001;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
511;Aero Black-0001;500;;Black water decal on transparent film. Can be used on any background.;;;Black;Geometry;A thin transparent film of 8-10 microns.;Aero Black;Geometry;14;Lucky Rose;;;;WD-TF-A-B-0001;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
512;Aero Black-0002;500;;Black water decal on transparent film. Can be used on any background.;;;Black;Gradient;A thin transparent film of 8-10 microns.;Aero Black;Gradient;14;Lucky Rose;;;;WD-TF-A-B-0002;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
513;Aero White-0002;500;;White water decal on transparent film. Can be used on any background.;;;White;Gradient;A thin transparent film of 8-10 microns.;Aero White;Gradient;14;Lucky Rose;;;;WD-TF-A-W-0002;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
514;Aero White-0003;500;;White water decal on transparent film. Can be used on any background.;;;White;Geometry;A thin transparent film of 8-10 microns.;Aero White;Geometry;14;Lucky Rose;;;;WD-TF-A-W-0003;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
515;Aero-0005;500;;Monochrome water decal on transparent film. Can be used on any background.;Popular;;Black-White;Others;A thin transparent film of 8-10 microns.;Aero;Others;14;Lucky Rose;;;;WD-TF-A-0005;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
515;Aero-0005;500;;Monochrome water decal on transparent film. Can be used on any background.;Recommend;;Black-White;Others;A thin transparent film of 8-10 microns.;Aero;Others;14;Lucky Rose;;;;WD-TF-A-0005;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
516;Aero Neon-0006;500;;Colorful water decal on transparent film. Can be used on any background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero Neon;Mixed;21;Lucky Rose;;;;WD-TF-A-N-0006;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
516;Aero Neon-0006;500;;Colorful water decal on transparent film. Can be used on any background.;Recommend;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero Neon;Mixed;21;Lucky Rose;;;;WD-TF-A-N-0006;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
517;Aero Neon-0007;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;Aero Neon;Others;14;Lucky Rose;;;;WD-TF-A-N-0007;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
518;Aero Neon-0008;500;;Colorful water decal on transparent film. Can be used on any background.;Recommend;;Colorful;Geometry;A thin transparent film of 8-10 microns.;Aero Neon;Geometry;21;Lucky Rose;;;;WD-TF-A-N-0008;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
519;Aero Neon-0009;500;;Colorful water decal on transparent film. Can be used on any background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero Neon;Mixed;30;Lucky Rose;;;;WD-TF-A-N-0009;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
520;Aero Neon-0010;500;;Colorful water decal on transparent film. Can be used on any background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero Neon;Mixed;30;Lucky Rose;;;;WD-TF-A-N-0010;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
520;Aero Neon-0010;500;;Colorful water decal on transparent film. Can be used on any background.;Recommend;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero Neon;Mixed;30;Lucky Rose;;;;WD-TF-A-N-0010;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
521;Aero Black-0003;500;;Black water decal on transparent film. Can be used on any background.;;;Black;Geometry;A thin transparent film of 8-10 microns.;Aero Black;Geometry;14;Lucky Rose;;;;WD-TF-A-B-0003;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
522;Aero Black-0004;500;;Black water decal on transparent film. Can be used on any background.;;;Black;Geometry;A thin transparent film of 8-10 microns.;Aero Black;Geometry;14;Lucky Rose;;;;WD-TF-A-B-0004;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
523;Aero White-0004;500;;White water decal on transparent film. Can be used on any background.;;;White;Geometry;A thin transparent film of 8-10 microns.;Aero White;Geometry;14;Lucky Rose;;;;WD-TF-A-W-0004;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
524;Aero-0011;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;Aero;Animals;21;Lucky Rose;;;;WD-TF-A-0011;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
525;Aero-0012;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Geometry;A thin transparent film of 8-10 microns.;Aero;Geometry;21;Lucky Rose;;;;WD-TF-A-0012;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
526;Aero-0013;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;Aero;Seosons;30;Lucky Rose;;;;WD-TF-A-0013;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
527;Aero-0014;500;;Monochrome water decal on transparent film. Can be used on any background.;;;Black-White;Geometry;A thin transparent film of 8-10 microns.;Aero;Geometry;21;Lucky Rose;;;;WD-TF-A-0014;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
528;Aero-0015;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Aero;Mixed;30;Lucky Rose;;;;WD-TF-A-0015;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
529;Aero-0016;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;Aero;Inscriptions;30;Lucky Rose;;;;WD-TF-A-0016;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
530;Aero-0017;500;;Colorful water decal on transparent film. Can be used on any background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;Aero;Others;14;Lucky Rose;;;;WD-TF-A-0017;;;;;;;;;;;;;;;;;;;Aero series;;;200;0;0;0;0;;;1,99;USD
531;Modeling-0001;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Animals;A thin transparent film of 8-10 microns.;Modeling;Animals;14;Lucky Rose;;;;WD-TF-M-0001;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
532;Modeling-0002;500;;"Black water decal on transparent film. 
Can be used on any background.";Popular;;Black;Pattern;A thin transparent film of 8-10 microns.;Modeling;Pattern;14;Lucky Rose;;;;WD-TF-M-0002;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
532;Modeling-0002;500;;"Black water decal on transparent film. 
Can be used on any background.";Recommend;;Black;Pattern;A thin transparent film of 8-10 microns.;Modeling;Pattern;14;Lucky Rose;;;;WD-TF-M-0002;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
533;Modeling-0003;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Floral;A thin transparent film of 8-10 microns.;Modeling;Floral;14;Lucky Rose;;;;WD-TF-M-0003;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
534;Modeling-0004;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Mixed;A thin transparent film of 8-10 microns.;Modeling;Mixed;14;Lucky Rose;;;;WD-TF-M-0004;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
535;Modeling-0005;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Floral;A thin transparent film of 8-10 microns.;Modeling;Floral;14;Lucky Rose;;;;WD-TF-M-0005;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
537;True Colour-0024;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;;;;WD-TF-TC-0024;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
